starttime,day,month,year,quarter,hour,minute
2/14/2015 14:02,14,2,2015,1,14,2
5/11/2015 16:19,11,5,2015,2,16,19
9/18/2015 8:34,18,9,2015,3,8,34
5/9/2015 14:16,9,5,2015,2,14,16
8/26/2015 6:52,26,8,2015,3,6,52
6/29/2015 7:28,29,6,2015,2,7,28
4/20/2015 18:16,20,4,2015,2,18,16
7/4/2015 21:39,4,7,2015,3,21,39
5/9/2015 12:36,9,5,2015,2,12,36
7/21/2015 7:50,21,7,2015,3,7,50
4/10/2015 18:57,10,4,2015,2,18,57
4/9/2015 10:18,9,4,2015,2,10,18
8/25/2015 11:18,25,8,2015,3,11,18
4/18/2015 9:15,18,4,2015,2,9,15
7/2/2015 21:51,2,7,2015,3,21,51
6/19/2015 20:13,19,6,2015,2,20,13
5/9/2015 12:42,9,5,2015,2,12,42
12/24/2014 21:32,24,12,2014,4,21,32
2/7/2015 11:55,7,2,2015,1,11,55
7/2/2015 22:49,2,7,2015,3,22,49
10/19/2014 11:42,19,10,2014,4,11,42
2/3/2015 9:41,3,2,2015,1,9,41
7/19/2015 12:55,19,7,2015,3,12,55
3/18/2015 19:43,18,3,2015,1,19,43
4/3/2015 18:46,3,4,2015,2,18,46
7/30/2015 16:52,30,7,2015,3,16,52
6/3/2015 11:15,3,6,2015,2,11,15
6/7/2015 14:15,7,6,2015,2,14,15
4/7/2015 17:41,7,4,2015,2,17,41
12/31/2014 19:00,31,12,2014,4,19,0
7/14/2015 15:16,14,7,2015,3,15,16
4/25/2015 15:26,25,4,2015,2,15,26
11/11/2014 17:43,11,11,2014,4,17,43
10/19/2014 14:27,19,10,2014,4,14,27
1/30/2015 18:21,30,1,2015,1,18,21
4/24/2015 16:46,24,4,2015,2,16,46
3/18/2015 12:31,18,3,2015,1,12,31
6/30/2015 9:12,30,6,2015,2,9,12
1/15/2015 16:00,15,1,2015,1,16,0
9/9/2015 8:13,9,9,2015,3,8,13
12/20/2014 19:14,20,12,2014,4,19,14
1/29/2015 2:23,29,1,2015,1,2,23
10/15/2014 16:29,15,10,2014,4,16,29
7/30/2015 8:30,30,7,2015,3,8,30
2/26/2015 19:03,26,2,2015,1,19,3
3/23/2015 9:23,23,3,2015,1,9,23
9/30/2015 14:40,30,9,2015,3,14,40
4/10/2015 11:00,10,4,2015,2,11,0
5/29/2015 11:04,29,5,2015,2,11,4
6/23/2015 17:48,23,6,2015,2,17,48
8/11/2015 17:43,11,8,2015,3,17,43
9/9/2015 12:23,9,9,2015,3,12,23
4/21/2015 19:09,21,4,2015,2,19,9
5/5/2015 8:00,5,5,2015,2,8,0
11/12/2014 16:06,12,11,2014,4,16,6
3/13/2015 10:47,13,3,2015,1,10,47
6/23/2015 12:57,23,6,2015,2,12,57
7/14/2015 14:04,14,7,2015,3,14,4
1/13/2015 12:44,13,1,2015,1,12,44
10/8/2015 11:28,8,10,2015,4,11,28
6/24/2015 9:43,24,6,2015,2,9,43
7/29/2015 20:59,29,7,2015,3,20,59
12/16/2014 6:26,16,12,2014,4,6,26
5/1/2015 17:44,1,5,2015,2,17,44
11/24/2014 15:28,24,11,2014,4,15,28
7/10/2015 17:50,10,7,2015,3,17,50
5/17/2015 13:03,17,5,2015,2,13,3
10/11/2015 13:40,11,10,2015,4,13,40
5/28/2015 21:23,28,5,2015,2,21,23
8/4/2015 13:58,4,8,2015,3,13,58
5/5/2015 9:42,5,5,2015,2,9,42
1/27/2015 20:27,27,1,2015,1,20,27
5/22/2015 9:16,22,5,2015,2,9,16
10/31/2014 16:18,31,10,2014,4,16,18
10/5/2015 17:47,5,10,2015,4,17,47
5/15/2015 22:51,15,5,2015,2,22,51
11/10/2014 18:09,10,11,2014,4,18,9
7/29/2015 22:09,29,7,2015,3,22,9
6/24/2015 19:18,24,6,2015,2,19,18
4/12/2015 16:29,12,4,2015,2,16,29
9/25/2015 11:01,25,9,2015,3,11,1
8/12/2015 18:34,12,8,2015,3,18,34
7/5/2015 19:12,5,7,2015,3,19,12
1/26/2015 10:41,26,1,2015,1,10,41
5/21/2015 16:52,21,5,2015,2,16,52
8/22/2015 14:50,22,8,2015,3,14,50
8/15/2015 14:29,15,8,2015,3,14,29
8/19/2015 17:00,19,8,2015,3,17,0
7/17/2015 12:11,17,7,2015,3,12,11
6/3/2015 7:44,3,6,2015,2,7,44
6/16/2015 8:59,16,6,2015,2,8,59
6/14/2015 18:35,14,6,2015,2,18,35
2/14/2015 17:32,14,2,2015,1,17,32
5/19/2015 17:12,19,5,2015,2,17,12
11/8/2014 17:29,8,11,2014,4,17,29
6/2/2015 12:08,2,6,2015,2,12,8
12/19/2014 17:37,19,12,2014,4,17,37
1/16/2015 13:45,16,1,2015,1,13,45
7/11/2015 12:53,11,7,2015,3,12,53
11/10/2014 12:55,10,11,2014,4,12,55
1/19/2015 14:37,19,1,2015,1,14,37
3/5/2015 12:41,5,3,2015,1,12,41
11/9/2014 2:05,9,11,2014,4,2,5
5/22/2015 0:35,22,5,2015,2,0,35
5/20/2015 9:34,20,5,2015,2,9,34
5/30/2015 12:14,30,5,2015,2,12,14
3/10/2015 8:34,10,3,2015,1,8,34
7/24/2015 14:59,24,7,2015,3,14,59
4/5/2015 12:49,5,4,2015,2,12,49
3/8/2015 12:24,8,3,2015,1,12,24
5/25/2015 15:49,25,5,2015,2,15,49
6/6/2015 15:11,6,6,2015,2,15,11
8/26/2015 17:54,26,8,2015,3,17,54
8/9/2015 8:59,9,8,2015,3,8,59
8/9/2015 21:20,9,8,2015,3,21,20
8/12/2015 13:15,12,8,2015,3,13,15
7/23/2015 15:32,23,7,2015,3,15,32
12/4/2014 17:44,4,12,2014,4,17,44
5/6/2015 18:24,6,5,2015,2,18,24
6/2/2015 18:26,2,6,2015,2,18,26
5/17/2015 2:07,17,5,2015,2,2,7
6/23/2015 16:30,23,6,2015,2,16,30
11/13/2014 14:53,13,11,2014,4,14,53
4/20/2015 6:44,20,4,2015,2,6,44
7/26/2015 12:33,26,7,2015,3,12,33
7/17/2015 17:26,17,7,2015,3,17,26
10/30/2014 9:29,30,10,2014,4,9,29
8/20/2015 20:03,20,8,2015,3,20,3
5/8/2015 19:41,8,5,2015,2,19,41
9/28/2015 14:16,28,9,2015,3,14,16
7/21/2015 12:25,21,7,2015,3,12,25
4/22/2015 20:19,22,4,2015,2,20,19
5/8/2015 13:28,8,5,2015,2,13,28
3/19/2015 13:33,19,3,2015,1,13,33
4/20/2015 16:58,20,4,2015,2,16,58
4/7/2015 8:09,7,4,2015,2,8,9
9/6/2015 19:23,6,9,2015,3,19,23
6/28/2015 17:19,28,6,2015,2,17,19
1/29/2015 7:27,29,1,2015,1,7,27
8/13/2015 12:34,13,8,2015,3,12,34
3/27/2015 21:04,27,3,2015,1,21,4
1/18/2015 1:34,18,1,2015,1,1,34
1/22/2015 10:14,22,1,2015,1,10,14
2/13/2015 8:08,13,2,2015,1,8,8
12/30/2014 8:03,30,12,2014,4,8,3
9/11/2015 15:08,11,9,2015,3,15,8
5/18/2015 14:56,18,5,2015,2,14,56
6/28/2015 11:53,28,6,2015,2,11,53
9/5/2015 8:57,5,9,2015,3,8,57
9/8/2015 10:16,8,9,2015,3,10,16
5/21/2015 11:30,21,5,2015,2,11,30
5/1/2015 17:06,1,5,2015,2,17,6
4/24/2015 17:59,24,4,2015,2,17,59
5/28/2015 16:02,28,5,2015,2,16,2
11/6/2014 17:43,6,11,2014,4,17,43
4/18/2015 18:05,18,4,2015,2,18,5
5/8/2015 17:02,8,5,2015,2,17,2
5/21/2015 17:26,21,5,2015,2,17,26
3/26/2015 20:00,26,3,2015,1,20,0
12/18/2014 6:56,18,12,2014,4,6,56
10/26/2014 18:01,26,10,2014,4,18,1
12/6/2014 19:36,6,12,2014,4,19,36
10/18/2014 19:43,18,10,2014,4,19,43
7/16/2015 18:01,16,7,2015,3,18,1
12/20/2014 7:46,20,12,2014,4,7,46
8/23/2015 13:14,23,8,2015,3,13,14
3/25/2015 17:37,25,3,2015,1,17,37
3/27/2015 7:33,27,3,2015,1,7,33
3/1/2015 3:54,1,3,2015,1,3,54
4/21/2015 8:55,21,4,2015,2,8,55
9/28/2015 16:15,28,9,2015,3,16,15
8/18/2015 10:05,18,8,2015,3,10,5
7/27/2015 18:13,27,7,2015,3,18,13
9/19/2015 11:51,19,9,2015,3,11,51
8/7/2015 23:25,7,8,2015,3,23,25
4/17/2015 7:17,17,4,2015,2,7,17
8/15/2015 13:52,15,8,2015,3,13,52
3/29/2015 13:04,29,3,2015,1,13,4
5/7/2015 9:23,7,5,2015,2,9,23
5/22/2015 9:15,22,5,2015,2,9,15
2/21/2015 18:00,21,2,2015,1,18,0
3/26/2015 8:02,26,3,2015,1,8,2
6/11/2015 8:05,11,6,2015,2,8,5
4/12/2015 2:09,12,4,2015,2,2,9
6/22/2015 17:26,22,6,2015,2,17,26
4/22/2015 18:17,22,4,2015,2,18,17
5/26/2015 10:23,26,5,2015,2,10,23
3/19/2015 17:08,19,3,2015,1,17,8
7/31/2015 11:56,31,7,2015,3,11,56
8/4/2015 5:24,4,8,2015,3,5,24
6/28/2015 10:36,28,6,2015,2,10,36
11/26/2014 12:38,26,11,2014,4,12,38
11/12/2014 20:14,12,11,2014,4,20,14
4/3/2015 8:06,3,4,2015,2,8,6
7/21/2015 14:56,21,7,2015,3,14,56
9/14/2015 16:44,14,9,2015,3,16,44
7/18/2015 9:07,18,7,2015,3,9,7
5/6/2015 7:36,6,5,2015,2,7,36
3/12/2015 14:48,12,3,2015,1,14,48
6/6/2015 12:50,6,6,2015,2,12,50
3/19/2015 8:39,19,3,2015,1,8,39
4/19/2015 11:15,19,4,2015,2,11,15
5/9/2015 22:27,9,5,2015,2,22,27
1/31/2015 15:40,31,1,2015,1,15,40
1/19/2015 20:29,19,1,2015,1,20,29
6/21/2015 15:08,21,6,2015,2,15,8
7/15/2015 7:26,15,7,2015,3,7,26
8/13/2015 19:27,13,8,2015,3,19,27
12/18/2014 8:18,18,12,2014,4,8,18
11/1/2014 18:38,1,11,2014,4,18,38
3/8/2015 12:37,8,3,2015,1,12,37
4/19/2015 12:41,19,4,2015,2,12,41
2/10/2015 11:52,10,2,2015,1,11,52
8/24/2015 8:02,24,8,2015,3,8,2
2/25/2015 21:52,25,2,2015,1,21,52
12/23/2014 10:53,23,12,2014,4,10,53
9/8/2015 8:09,8,9,2015,3,8,9
3/12/2015 8:30,12,3,2015,1,8,30
6/23/2015 15:17,23,6,2015,2,15,17
3/9/2015 11:08,9,3,2015,1,11,8
7/17/2015 19:05,17,7,2015,3,19,5
3/1/2015 17:23,1,3,2015,1,17,23
10/2/2015 17:25,2,10,2015,4,17,25
9/7/2015 11:09,7,9,2015,3,11,9
12/22/2014 17:32,22,12,2014,4,17,32
4/21/2015 22:30,21,4,2015,2,22,30
12/29/2014 8:04,29,12,2014,4,8,4
7/3/2015 10:22,3,7,2015,3,10,22
4/6/2015 10:36,6,4,2015,2,10,36
5/30/2015 20:35,30,5,2015,2,20,35
6/11/2015 14:38,11,6,2015,2,14,38
8/9/2015 3:38,9,8,2015,3,3,38
7/5/2015 3:33,5,7,2015,3,3,33
6/12/2015 14:20,12,6,2015,2,14,20
11/11/2014 8:37,11,11,2014,4,8,37
6/2/2015 14:46,2,6,2015,2,14,46
6/22/2015 8:14,22,6,2015,2,8,14
8/9/2015 12:26,9,8,2015,3,12,26
7/2/2015 21:51,2,7,2015,3,21,51
4/25/2015 16:09,25,4,2015,2,16,9
1/16/2015 11:25,16,1,2015,1,11,25
6/19/2015 18:46,19,6,2015,2,18,46
2/21/2015 2:18,21,2,2015,1,2,18
10/20/2014 17:41,20,10,2014,4,17,41
4/25/2015 12:11,25,4,2015,2,12,11
7/10/2015 10:16,10,7,2015,3,10,16
12/19/2014 18:26,19,12,2014,4,18,26
10/15/2014 18:32,15,10,2014,4,18,32
4/12/2015 10:36,12,4,2015,2,10,36
12/11/2014 8:21,11,12,2014,4,8,21
2/22/2015 14:28,22,2,2015,1,14,28
6/30/2015 8:55,30,6,2015,2,8,55
5/27/2015 19:52,27,5,2015,2,19,52
7/3/2015 15:30,3,7,2015,3,15,30
12/27/2014 16:46,27,12,2014,4,16,46
12/7/2014 12:12,7,12,2014,4,12,12
9/11/2015 16:59,11,9,2015,3,16,59
2/13/2015 8:10,13,2,2015,1,8,10
12/15/2014 15:06,15,12,2014,4,15,6
9/28/2015 15:40,28,9,2015,3,15,40
6/18/2015 13:25,18,6,2015,2,13,25
11/18/2014 13:01,18,11,2014,4,13,1
10/17/2014 11:47,17,10,2014,4,11,47
6/17/2015 18:19,17,6,2015,2,18,19
11/1/2014 8:50,1,11,2014,4,8,50
9/17/2015 8:01,17,9,2015,3,8,1
3/31/2015 14:02,31,3,2015,1,14,2
4/23/2015 9:24,23,4,2015,2,9,24
7/1/2015 10:52,1,7,2015,3,10,52
3/8/2015 11:35,8,3,2015,1,11,35
7/21/2015 14:53,21,7,2015,3,14,53
11/18/2014 8:19,18,11,2014,4,8,19
6/27/2015 12:49,27,6,2015,2,12,49
7/2/2015 10:17,2,7,2015,3,10,17
7/19/2015 11:50,19,7,2015,3,11,50
9/2/2015 12:08,2,9,2015,3,12,8
6/20/2015 19:12,20,6,2015,2,19,12
6/3/2015 21:35,3,6,2015,2,21,35
12/9/2014 10:23,9,12,2014,4,10,23
2/27/2015 18:42,27,2,2015,1,18,42
7/15/2015 8:58,15,7,2015,3,8,58
7/22/2015 22:59,22,7,2015,3,22,59
11/16/2014 16:04,16,11,2014,4,16,4
4/27/2015 13:21,27,4,2015,2,13,21
2/6/2015 22:09,6,2,2015,1,22,9
9/4/2015 17:45,4,9,2015,3,17,45
8/18/2015 17:13,18,8,2015,3,17,13
4/21/2015 11:25,21,4,2015,2,11,25
9/1/2015 23:40,1,9,2015,3,23,40
12/21/2014 14:52,21,12,2014,4,14,52
1/20/2015 9:46,20,1,2015,1,9,46
4/15/2015 7:51,15,4,2015,2,7,51
8/24/2015 18:38,24,8,2015,3,18,38
6/25/2015 13:06,25,6,2015,2,13,6
5/3/2015 11:00,3,5,2015,2,11,0
8/3/2015 18:51,3,8,2015,3,18,51
5/15/2015 12:01,15,5,2015,2,12,1
9/24/2015 18:25,24,9,2015,3,18,25
2/3/2015 17:09,3,2,2015,1,17,9
9/24/2015 13:54,24,9,2015,3,13,54
5/11/2015 20:48,11,5,2015,2,20,48
1/18/2015 19:56,18,1,2015,1,19,56
3/25/2015 16:46,25,3,2015,1,16,46
11/15/2014 22:42,15,11,2014,4,22,42
5/2/2015 14:46,2,5,2015,2,14,46
3/12/2015 16:20,12,3,2015,1,16,20
12/9/2014 8:05,9,12,2014,4,8,5
6/11/2015 12:46,11,6,2015,2,12,46
6/23/2015 13:35,23,6,2015,2,13,35
9/10/2015 10:09,10,9,2015,3,10,9
5/6/2015 18:14,6,5,2015,2,18,14
6/21/2015 12:11,21,6,2015,2,12,11
7/13/2015 15:07,13,7,2015,3,15,7
11/30/2014 20:41,30,11,2014,4,20,41
5/3/2015 15:49,3,5,2015,2,15,49
2/10/2015 11:15,10,2,2015,1,11,15
7/1/2015 18:38,1,7,2015,3,18,38
2/2/2015 9:16,2,2,2015,1,9,16
2/28/2015 18:29,28,2,2015,1,18,29
10/13/2014 18:09,13,10,2014,4,18,9
10/8/2015 10:01,8,10,2015,4,10,1
3/26/2015 17:52,26,3,2015,1,17,52
3/21/2015 10:34,21,3,2015,1,10,34
7/22/2015 16:22,22,7,2015,3,16,22
12/29/2014 14:06,29,12,2014,4,14,6
5/7/2015 10:21,7,5,2015,2,10,21
7/21/2015 16:31,21,7,2015,3,16,31
6/7/2015 20:57,7,6,2015,2,20,57
4/27/2015 23:41,27,4,2015,2,23,41
6/19/2015 9:58,19,6,2015,2,9,58
8/6/2015 16:53,6,8,2015,3,16,53
11/6/2014 5:43,6,11,2014,4,5,43
12/6/2014 9:39,6,12,2014,4,9,39
6/17/2015 13:26,17,6,2015,2,13,26
3/28/2015 15:14,28,3,2015,1,15,14
2/9/2015 11:19,9,2,2015,1,11,19
8/3/2015 14:06,3,8,2015,3,14,6
8/18/2015 9:27,18,8,2015,3,9,27
8/7/2015 5:48,7,8,2015,3,5,48
5/7/2015 18:40,7,5,2015,2,18,40
7/9/2015 7:33,9,7,2015,3,7,33
5/14/2015 8:03,14,5,2015,2,8,3
3/13/2015 13:51,13,3,2015,1,13,51
11/1/2014 13:26,1,11,2014,4,13,26
2/26/2015 19:36,26,2,2015,1,19,36
3/31/2015 8:35,31,3,2015,1,8,35
2/28/2015 12:52,28,2,2015,1,12,52
11/13/2014 13:48,13,11,2014,4,13,48
2/24/2015 7:21,24,2,2015,1,7,21
6/18/2015 15:30,18,6,2015,2,15,30
8/1/2015 14:19,1,8,2015,3,14,19
12/25/2014 13:31,25,12,2014,4,13,31
1/24/2015 16:52,24,1,2015,1,16,52
1/12/2015 16:07,12,1,2015,1,16,7
7/1/2015 10:05,1,7,2015,3,10,5
2/28/2015 20:23,28,2,2015,1,20,23
5/21/2015 16:25,21,5,2015,2,16,25
8/12/2015 12:26,12,8,2015,3,12,26
4/2/2015 18:28,2,4,2015,2,18,28
11/7/2014 16:16,7,11,2014,4,16,16
9/4/2015 22:24,4,9,2015,3,22,24
7/19/2015 13:02,19,7,2015,3,13,2
3/27/2015 13:51,27,3,2015,1,13,51
7/6/2015 19:21,6,7,2015,3,19,21
1/31/2015 13:58,31,1,2015,1,13,58
6/7/2015 14:16,7,6,2015,2,14,16
8/12/2015 8:13,12,8,2015,3,8,13
4/15/2015 9:33,15,4,2015,2,9,33
5/12/2015 7:50,12,5,2015,2,7,50
6/16/2015 12:00,16,6,2015,2,12,0
3/31/2015 10:38,31,3,2015,1,10,38
6/26/2015 8:46,26,6,2015,2,8,46
1/15/2015 13:40,15,1,2015,1,13,40
1/25/2015 9:16,25,1,2015,1,9,16
5/14/2015 8:14,14,5,2015,2,8,14
4/24/2015 15:20,24,4,2015,2,15,20
7/29/2015 9:04,29,7,2015,3,9,4
11/17/2014 23:50,17,11,2014,4,23,50
9/23/2015 13:20,23,9,2015,3,13,20
4/4/2015 16:56,4,4,2015,2,16,56
10/14/2014 13:42,14,10,2014,4,13,42
7/31/2015 6:45,31,7,2015,3,6,45
8/15/2015 19:18,15,8,2015,3,19,18
10/4/2015 20:47,4,10,2015,4,20,47
1/19/2015 14:03,19,1,2015,1,14,3
9/26/2015 14:00,26,9,2015,3,14,0
7/28/2015 19:55,28,7,2015,3,19,55
7/2/2015 12:52,2,7,2015,3,12,52
6/11/2015 16:32,11,6,2015,2,16,32
11/17/2014 13:28,17,11,2014,4,13,28
6/14/2015 19:02,14,6,2015,2,19,2
1/23/2015 19:52,23,1,2015,1,19,52
5/9/2015 16:48,9,5,2015,2,16,48
2/24/2015 12:43,24,2,2015,1,12,43
5/5/2015 8:48,5,5,2015,2,8,48
5/7/2015 20:36,7,5,2015,2,20,36
11/7/2014 9:12,7,11,2014,4,9,12
12/27/2014 9:44,27,12,2014,4,9,44
1/14/2015 13:18,14,1,2015,1,13,18
7/15/2015 7:40,15,7,2015,3,7,40
3/28/2015 12:18,28,3,2015,1,12,18
5/11/2015 15:57,11,5,2015,2,15,57
4/30/2015 9:25,30,4,2015,2,9,25
7/25/2015 14:47,25,7,2015,3,14,47
1/24/2015 19:14,24,1,2015,1,19,14
6/2/2015 13:19,2,6,2015,2,13,19
6/25/2015 13:25,25,6,2015,2,13,25
3/9/2015 9:18,9,3,2015,1,9,18
4/7/2015 18:18,7,4,2015,2,18,18
9/3/2015 15:12,3,9,2015,3,15,12
11/1/2014 17:14,1,11,2014,4,17,14
5/16/2015 10:59,16,5,2015,2,10,59
5/29/2015 10:14,29,5,2015,2,10,14
12/26/2014 10:59,26,12,2014,4,10,59
1/14/2015 7:36,14,1,2015,1,7,36
9/7/2015 20:12,7,9,2015,3,20,12
7/25/2015 15:58,25,7,2015,3,15,58
6/12/2015 13:03,12,6,2015,2,13,3
8/4/2015 13:27,4,8,2015,3,13,27
2/18/2015 7:34,18,2,2015,1,7,34
6/12/2015 13:31,12,6,2015,2,13,31
5/30/2015 15:46,30,5,2015,2,15,46
4/29/2015 12:05,29,4,2015,2,12,5
12/12/2014 11:48,12,12,2014,4,11,48
3/21/2015 13:55,21,3,2015,1,13,55
4/15/2015 16:43,15,4,2015,2,16,43
2/8/2015 11:51,8,2,2015,1,11,51
6/27/2015 17:24,27,6,2015,2,17,24
2/6/2015 7:58,6,2,2015,1,7,58
1/6/2015 15:15,6,1,2015,1,15,15
9/24/2015 19:26,24,9,2015,3,19,26
12/8/2014 7:21,8,12,2014,4,7,21
6/26/2015 12:09,26,6,2015,2,12,9
2/25/2015 17:59,25,2,2015,1,17,59
11/8/2014 15:05,8,11,2014,4,15,5
7/4/2015 12:14,4,7,2015,3,12,14
6/5/2015 11:52,5,6,2015,2,11,52
8/13/2015 17:29,13,8,2015,3,17,29
3/2/2015 19:34,2,3,2015,1,19,34
9/2/2015 14:58,2,9,2015,3,14,58
8/6/2015 18:27,6,8,2015,3,18,27
1/16/2015 20:42,16,1,2015,1,20,42
6/28/2015 15:50,28,6,2015,2,15,50
8/27/2015 20:45,27,8,2015,3,20,45
5/15/2015 16:44,15,5,2015,2,16,44
2/6/2015 7:33,6,2,2015,1,7,33
3/17/2015 15:38,17,3,2015,1,15,38
5/8/2015 15:45,8,5,2015,2,15,45
8/9/2015 14:32,9,8,2015,3,14,32
8/21/2015 11:43,21,8,2015,3,11,43
3/17/2015 18:40,17,3,2015,1,18,40
2/19/2015 13:42,19,2,2015,1,13,42
7/15/2015 17:27,15,7,2015,3,17,27
7/8/2015 10:20,8,7,2015,3,10,20
5/8/2015 17:28,8,5,2015,2,17,28
3/24/2015 9:32,24,3,2015,1,9,32
9/9/2015 9:20,9,9,2015,3,9,20
7/15/2015 12:14,15,7,2015,3,12,14
11/22/2014 11:09,22,11,2014,4,11,9
9/21/2015 15:23,21,9,2015,3,15,23
6/12/2015 12:06,12,6,2015,2,12,6
4/30/2015 17:23,30,4,2015,2,17,23
12/21/2014 11:43,21,12,2014,4,11,43
5/21/2015 13:10,21,5,2015,2,13,10
8/6/2015 19:12,6,8,2015,3,19,12
4/9/2015 20:00,9,4,2015,2,20,0
7/16/2015 8:44,16,7,2015,3,8,44
4/26/2015 14:33,26,4,2015,2,14,33
7/26/2015 14:56,26,7,2015,3,14,56
9/18/2015 18:28,18,9,2015,3,18,28
9/13/2015 13:33,13,9,2015,3,13,33
7/26/2015 9:06,26,7,2015,3,9,6
7/18/2015 21:37,18,7,2015,3,21,37
2/17/2015 17:15,17,2,2015,1,17,15
4/10/2015 12:15,10,4,2015,2,12,15
9/6/2015 9:56,6,9,2015,3,9,56
4/17/2015 22:48,17,4,2015,2,22,48
8/11/2015 19:20,11,8,2015,3,19,20
11/16/2014 15:36,16,11,2014,4,15,36
1/16/2015 8:34,16,1,2015,1,8,34
10/12/2015 12:07,12,10,2015,4,12,7
9/10/2015 14:57,10,9,2015,3,14,57
4/20/2015 19:46,20,4,2015,2,19,46
7/2/2015 18:30,2,7,2015,3,18,30
4/19/2015 8:43,19,4,2015,2,8,43
1/8/2015 14:27,8,1,2015,1,14,27
6/10/2015 7:31,10,6,2015,2,7,31
5/30/2015 18:30,30,5,2015,2,18,30
3/4/2015 10:54,4,3,2015,1,10,54
7/31/2015 14:46,31,7,2015,3,14,46
5/6/2015 18:37,6,5,2015,2,18,37
12/14/2014 6:36,14,12,2014,4,6,36
10/10/2015 10:58,10,10,2015,4,10,58
7/15/2015 17:30,15,7,2015,3,17,30
10/18/2014 15:42,18,10,2014,4,15,42
7/29/2015 18:02,29,7,2015,3,18,2
11/12/2014 8:16,12,11,2014,4,8,16
6/2/2015 14:50,2,6,2015,2,14,50
4/1/2015 13:24,1,4,2015,2,13,24
4/1/2015 16:58,1,4,2015,2,16,58
5/27/2015 11:57,27,5,2015,2,11,57
12/8/2014 8:53,8,12,2014,4,8,53
1/25/2015 17:33,25,1,2015,1,17,33
3/6/2015 7:42,6,3,2015,1,7,42
9/13/2015 22:09,13,9,2015,3,22,9
7/30/2015 22:25,30,7,2015,3,22,25
5/23/2015 17:57,23,5,2015,2,17,57
10/31/2014 19:26,31,10,2014,4,19,26
3/10/2015 16:31,10,3,2015,1,16,31
8/11/2015 14:35,11,8,2015,3,14,35
7/14/2015 14:49,14,7,2015,3,14,49
6/18/2015 22:01,18,6,2015,2,22,1
7/13/2015 7:42,13,7,2015,3,7,42
9/26/2015 15:33,26,9,2015,3,15,33
1/7/2015 7:20,7,1,2015,1,7,20
12/18/2014 12:07,18,12,2014,4,12,7
7/8/2015 15:41,8,7,2015,3,15,41
12/19/2014 14:31,19,12,2014,4,14,31
3/14/2015 12:29,14,3,2015,1,12,29
4/23/2015 20:25,23,4,2015,2,20,25
5/12/2015 17:04,12,5,2015,2,17,4
10/4/2015 15:56,4,10,2015,4,15,56
4/30/2015 18:39,30,4,2015,2,18,39
3/10/2015 23:19,10,3,2015,1,23,19
11/2/2014 10:13,2,11,2014,4,10,13
9/11/2015 18:30,11,9,2015,3,18,30
5/26/2015 15:12,26,5,2015,2,15,12
1/14/2015 19:09,14,1,2015,1,19,9
8/13/2015 20:42,13,8,2015,3,20,42
5/4/2015 8:54,4,5,2015,2,8,54
2/1/2015 9:37,1,2,2015,1,9,37
12/7/2014 2:20,7,12,2014,4,2,20
7/19/2015 18:19,19,7,2015,3,18,19
7/2/2015 13:49,2,7,2015,3,13,49
10/27/2014 8:27,27,10,2014,4,8,27
9/30/2015 8:26,30,9,2015,3,8,26
3/7/2015 13:43,7,3,2015,1,13,43
9/12/2015 14:55,12,9,2015,3,14,55
7/10/2015 6:51,10,7,2015,3,6,51
6/7/2015 7:56,7,6,2015,2,7,56
8/29/2015 15:01,29,8,2015,3,15,1
9/8/2015 19:25,8,9,2015,3,19,25
6/11/2015 10:50,11,6,2015,2,10,50
9/6/2015 6:16,6,9,2015,3,6,16
2/26/2015 17:39,26,2,2015,1,17,39
5/15/2015 16:02,15,5,2015,2,16,2
6/4/2015 13:01,4,6,2015,2,13,1
4/9/2015 18:26,9,4,2015,2,18,26
3/21/2015 16:07,21,3,2015,1,16,7
9/4/2015 9:05,4,9,2015,3,9,5
1/6/2015 18:10,6,1,2015,1,18,10
6/26/2015 15:53,26,6,2015,2,15,53
7/22/2015 10:10,22,7,2015,3,10,10
1/20/2015 9:30,20,1,2015,1,9,30
9/2/2015 9:28,2,9,2015,3,9,28
1/28/2015 21:21,28,1,2015,1,21,21
3/28/2015 0:20,28,3,2015,1,0,20
4/13/2015 7:47,13,4,2015,2,7,47
2/20/2015 10:09,20,2,2015,1,10,9
6/21/2015 14:16,21,6,2015,2,14,16
6/3/2015 21:13,3,6,2015,2,21,13
12/16/2014 16:24,16,12,2014,4,16,24
3/19/2015 22:15,19,3,2015,1,22,15
7/19/2015 17:45,19,7,2015,3,17,45
1/1/2015 8:12,1,1,2015,1,8,12
4/9/2015 9:11,9,4,2015,2,9,11
4/16/2015 8:39,16,4,2015,2,8,39
1/1/2015 19:30,1,1,2015,1,19,30
8/7/2015 13:48,7,8,2015,3,13,48
5/31/2015 10:37,31,5,2015,2,10,37
8/31/2015 14:07,31,8,2015,3,14,7
5/13/2015 19:57,13,5,2015,2,19,57
9/8/2015 18:04,8,9,2015,3,18,4
10/3/2015 5:48,3,10,2015,4,5,48
10/2/2015 12:22,2,10,2015,4,12,22
10/5/2015 20:37,5,10,2015,4,20,37
7/15/2015 18:31,15,7,2015,3,18,31
8/24/2015 20:30,24,8,2015,3,20,30
2/24/2015 15:54,24,2,2015,1,15,54
4/22/2015 19:39,22,4,2015,2,19,39
5/24/2015 18:05,24,5,2015,2,18,5
8/8/2015 20:29,8,8,2015,3,20,29
